Timestamp,EventType,TaskName,TaskState,Priority,DeadlineMs,DeadlinePercent,ExecutionCount,MissCount,AvgExecTimeMs,CPUUtilization
2025-03-22 19:22:40.737,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.737,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.844,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.844,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.844,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.844,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.954,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.954,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.954,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.954,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.065,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.065,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.065,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.065,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.169,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.170,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.170,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.170,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.280,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.281,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.281,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.281,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.390,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.390,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.390,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.390,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.500,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.500,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.500,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.500,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.610,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.610,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.610,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.610,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.722,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.722,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.722,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.722,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.832,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.832,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.832,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.832,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:41.942,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:41.942,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:41.942,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:41.942,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:42.052,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:42.052,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:42.052,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:42.052,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:42.165,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:42.165,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:42.165,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:42.165,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:42.273,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:42.273,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:42.274,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:42.274,CPU_UTILIZATION,,,,,,,,,,16.16
